ID,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seats_Available
13208,"Anand Vihar to BADAUN",https://www.redbus.in/bus-tickets/delhi-to-badaun,"UPSRTC - BDN0042","Ordinary Non AC Seater 2+3",15:30:00,"06h 30m",22:00:00,3.3,411.00,52
13209,"Anand Vihar to BADAUN",https://www.redbus.in/bus-tickets/delhi-to-badaun,"UPSRTC - BDN0044","Ordinary Non AC Seater 2+3",19:00:00,"06h 30m",01:30:00,3.3,411.00,52
13210,"Anand Vihar to BADAUN",https://www.redbus.in/bus-tickets/delhi-to-badaun,"UPSRTC - BDN0046","Ordinary Non AC Seater 2+3",21:00:00,"06h 30m",03:30:00,3.3,411.00,52
13211,"Kaushambi Bus Stand(Delhi to BADAUN",https://www.redbus.in/bus-tickets/delhi-to-badaun,"UPSRTC - KSB0005","Shatabdi AC Seater 2+2",23:00:00,"06h 00m",05:00:00,1.9,505.00,18
13212,"Agra ISBT to BAREILLY OLD BUS STATION",https://www.redbus.in/bus-tickets/agra-to-bareilly,"UPSRTC - BLY0134","Janrath AC Seater 2+2",23:05:00,"05h 55m",05:00:00,3.8,486.00,35
13213,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - AWD0002","Pink Express AC Seater 2+2",14:50:00,"05h 00m",19:50:00,3.3,458.00,41
13214,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - CBG0035","Pink Express AC Seater 2+2",15:10:00,"04h 40m",19:50:00,3.3,458.00,41
13215,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - AWD0006","Janrath AC Seater 2+2",15:30:00,"04h 30m",20:00:00,3.3,458.00,36
13216,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - AWD0271","Janrath AC Seater 2+2",15:50:00,"05h 40m",21:30:00,3.3,458.00,36
13217,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - ALM0008","Volvo AC Seater 2+2",16:00:00,"04h 30m",20:30:00,4.1,658.00,38
13218,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - AWD0193","Janrath AC Seater 2+2",16:11:00,"04h 59m",21:10:00,3.3,458.00,36
13219,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - ALM0125","Shatabdi AC Seater 2+2",16:50:00,"05h 40m",22:30:00,3.3,458.00,37
13220,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - AWD0028","Janrath AC Seater 2+2",17:15:00,"05h 00m",22:15:00,3.3,458.00,36
13221,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - AWD0034","Janrath AC Seater 2+2",17:35:00,"05h 00m",22:35:00,3.3,458.00,36
13222,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - AWD0008","Janrath AC Seater 2+2",18:00:00,"04h 30m",22:30:00,3.3,458.00,36
13223,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - ALM0024","Volvo AC Seater 2+2",18:30:00,"04h 30m",23:00:00,3.3,658.00,38
13224,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - PYD0158","Janrath AC Seater 2+3",19:01:00,"04h 30m",23:31:00,3.3,396.00,48
13225,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - ALM0026","Volvo AC Seater 2+2",19:30:00,"04h 29m",23:59:00,3.3,658.00,39
13226,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - ALM0060","Volvo AC Seater 2+2",20:30:00,"04h 30m",01:00:00,3.3,658.00,39
13227,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - ALM0185","Volvo AC Seater 2+2",21:00:00,"04h 00m",01:00:00,3.3,658.00,39
13228,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - LDR0016","Janrath AC Seater 2+3",22:00:00,"05h 00m",03:00:00,2.4,396.00,48
13229,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - CBG0031","Janrath AC Seater 2+2",22:02:00,"06h 43m",04:45:00,3.3,458.00,36
13230,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - ALM0181","Volvo AC Seater 2+2",22:45:00,"04h 30m",03:15:00,3.3,658.00,39
13231,"PRAYAGRAJ CIVIL LINES to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"UPSRTC - LDR0018","Janrath AC Seater 2+3",23:00:00,"04h 45m",03:45:00,2.7,396.00,48
13232,"Siddharth holidays Chiranjeev... to Alam Bagh Nehariya Chauraha",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"Sethi Yatra Company","A/C Seater/Sleeper (2+1)",18:00:00,"05h 40m",23:40:00,3,463.00,28
13233,"Balsan Choraha Near Parvati H... to Behind Awadh Hospital Alambag...",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"Mahalaxmi Travels","Bharat Benz A/C Seater /Sleeper (2+1)",19:30:00,"04h 15m",23:45:00,3.1,499.00,15
13234,"Bus stand to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"ARORA TRAVELS","Volvo AC Seater (2+2)",21:01:00,"04h 40m",01:41:00,4.4,703.00,25
13235,"Bus stand to Alambagh",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"ARORA TRAVELS","Volvo AC Seater (2+2)",22:31:00,"04h 40m",03:11:00,4.4,703.00,25
13236,"Handia flyover towards allahabad to Pgi hospital raebareli road l...",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"Sethi Yatra Company","A/C Sleeper (2+1)",23:59:00,"06h 01m",06:00:00,3,570.00,25
13237,"Balsan chauraha parvati hospi... to Kanpur main road",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"Goyal Travels","A/C Seater / Sleeper (2+1)",18:35:00,"04h 50m",23:25:00,2.6,450.00,21
13238,"Balsan Choraha Near Parvati H... to Behind Awadh Hospital Alambag...",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,"Mahalaxmi Travels","Bharat Benz A/C Seater /Sleeper (2+1)",21:15:00,"04h 15m",01:30:00,2.8,499.00,23
13239,"SITAPUR to Anand Vihar",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - STD0237","Ordinary Non AC Seater 2+3",14:55:00,"12h 01m",02:56:00,3.3,697.00,52
13240,"SITAPUR to Anand Vihar",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - STD0245","Ordinary Non AC Seater 2+3",15:25:00,"12h 01m",03:26:00,3.3,697.00,52
13241,"SITAPUR to Anand Vihar",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - STD0354","Ordinary Non AC Seater 2+3",17:12:00,"10h 30m",03:42:00,3.3,697.00,52
13242,"SITAPUR to Anand Vihar",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - STD0163","Ordinary Non AC Seater 2+3",17:31:00,"11h 54m",05:25:00,3.3,697.00,52
13243,"SITAPUR to Anand Vihar",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - STD0368","Ordinary Non AC Seater 2+3",17:34:00,"11h 06m",04:40:00,3.3,697.00,52
13244,"SITAPUR to Kaushambi Bus Stand(Delhi)",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - LNI0017","Rajdhani Non AC Seater 2+3",18:01:00,"08h 59m",03:00:00,3.3,666.00,51
13245,"SITAPUR to Anand Vihar",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - STD0296","Ordinary Non AC Seater 2+3",18:30:00,"12h 01m",06:31:00,3.3,697.00,52
13246,"SITAPUR to Anand Vihar",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - STD0356","Ordinary Non AC Seater 2+3",18:46:00,"11h 17m",06:03:00,3.3,697.00,52
13247,"SITAPUR to Anand Vihar",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - STD0144","Ordinary Non AC Seater 2+3",19:00:00,"11h 30m",06:30:00,3.3,697.00,52
13248,"SITAPUR to Kaushambi Bus Stand(Delhi)",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - STD0072","Janrath AC Seater 2+2",20:30:00,"09h 15m",05:45:00,2.7,955.00,34
13249,"SITAPUR to Kaushambi Bus Stand(Delhi)",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - SBD0047","Pink Express AC Seater 2+2",21:00:00,"09h 00m",06:00:00,2.6,955.00,41
13250,"SITAPUR to Kaushambi Bus Stand(Delhi)",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - AWD0116","Janrath AC Seater 2+3",21:30:00,"10h 00m",07:30:00,2.1,827.00,48
13251,"SITAPUR to Kaushambi Bus Stand(Delhi)",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - SBD0093","Janrath AC Seater 2+2",22:40:00,"08h 20m",07:00:00,2,955.00,36
13252,"SITAPUR to Kaushambi Bus Stand(Delhi)",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"UPSRTC - SBD0055","Pink Express AC Seater 2+2",23:30:00,"09h 30m",09:00:00,3.4,955.00,41
13253,"Shri sparsh restaurant near v... to Anand Vihar",https://www.redbus.in/bus-tickets/sitapur-to-delhi,"R S YADAV SMART BUS PRIVATE LIMITED","VE A/C Sleeper (2+1)",20:45:00,"09h 20m",06:05:00,4.7,699.00,30
13254,"Anand Vihar to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - STD0054","Ordinary Non AC Seater 2+3",16:00:00,"06h 34m",22:34:00,3.7,501.00,52
13255,"Anand Vihar to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - HDD0252","Ordinary Non AC Seater 2+3",16:01:00,"08h 34m",00:35:00,3.3,512.00,52
13256,"Anand Vihar to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - HDD0254","Ordinary Non AC Seater 2+3",17:01:00,"08h 09m",01:10:00,3.3,512.00,52
13257,"Anand Vihar to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - HDD0074","Ordinary Non AC Seater 2+3",17:05:00,"04h 31m",21:36:00,3.3,512.00,52
13258,"Anand Vihar to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - HDD0255","Ordinary Non AC Seater 2+3",17:58:00,"04h 22m",22:20:00,3.3,512.00,52
13259,"Anand Vihar to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - HDD0079","Ordinary Non AC Seater 2+3",18:05:00,"05h 25m",23:30:00,3.3,512.00,52
13260,"Anand Vihar to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - HDD0171","Ordinary Non AC Seater 2+3",18:06:00,"07h 44m",01:50:00,3.3,512.00,52
13261,"Anand Vihar to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - HDD0035","Ordinary Non AC Seater 2+3",18:32:00,"08h 03m",02:35:00,3.3,512.00,52
13262,"Anand Vihar to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - HDD0111","Ordinary Non AC Seater 2+3",19:03:00,"10h 02m",05:05:00,3.3,512.00,52
13263,"Anand Vihar to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - HDD0174","Ordinary Non AC Seater 2+3",19:06:00,"07h 54m",03:00:00,3.3,512.00,52
13264,"Anand Vihar to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - HDD0131","Ordinary Non AC Seater 2+3",20:07:00,"05h 08m",01:15:00,3.3,512.00,52
13265,"Kaushambi Bus Stand(Delhi) to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - HDD0173","Ordinary Non AC Seater 2+3",20:16:00,"06h 24m",02:40:00,3.3,482.00,52
13266,"Kaushambi Bus Stand(Delhi to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - SBD0107","Janrath AC Seater 2+2",20:31:00,"08h 29m",05:00:00,3.4,710.00,26
13267,"Kaushambi Bus Stand(Delhi to FARRUKHABAD BUS STATION",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"UPSRTC - KSB0072","Janrath AC Seater 2+3",22:02:00,"08h 00m",06:02:00,3.3,612.00,40
13268,"Morigate to ITI Chauraha",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"Shree Krishna Shtabadi Travels","NON AC Seater / Sleeper 2+1",21:00:00,"09h 00m",06:00:00,1.4,600.00,44
13269,"ISBT Kashmiri Gate to Farrukhabad",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"KVS Holidays","Non A/C Seater / Sleeper (2+1)",21:30:00,"09h 00m",06:30:00,1.1,999.00,31
13270,"Loni Kacha Balram Nagar to qadri get_chaturvedi bus service",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"Chaturvedi Bus Service","A/C Seater / Sleeper (2+1)",20:40:00,"10h 50m",07:30:00,1.9,570.00,48
13271,"Kapashera to Lal Gate Near Fountain",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"Yuvraj Travels","NON AC Seater / Sleeper 2+1",22:00:00,"08h 00m",06:00:00,0,550.00,40
13272,"Kapashera to Lal Gate Near Fountain",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"Yuvraj Travels","NON AC Seater / Sleeper 2+1",21:30:00,"08h 30m",06:00:00,0,550.00,40
13273,"Mother Dairy to Farrukhabad",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"Abhay Travels (I.R.T.C)","Non A/C Seater / Sleeper (2+1)",20:30:00,"09h 30m",06:00:00,0,1300.00,30
13274,"India Gate to qadri get_chaturvedi bus service",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"Chaturvedi Bus Service","NON A/C Seater/ Sleeper (2+1)",22:00:00,"09h 10m",07:10:00,2,670.00,51
13275,"India Gate to qadri get_chaturvedi bus service",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"Chaturvedi Bus Service","NON AC Seater / Sleeper 2+1",21:00:00,"09h 10m",06:10:00,2,670.00,45
13276,"Morigate to ITI Chauraha",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,"Shree Krishna Shtabadi Travels","NON A/C Sleeper (2+1)",21:00:00,"09h 30m",06:30:00,1.4,1200.00,32
13277,"MORADABAD BUS STATION to Anand Vihar",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"UPSRTC - MDD0033","Ordinary Non AC Seater 2+3",15:30:00,"03h 30m",19:00:00,3.3,298.00,52
13278,"MORADABAD BUS STATION to Kaushambi Bus Stand(Delhi)",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"UPSRTC - MDD0015","Janrath AC Seater 2+2",17:15:00,"04h 00m",21:15:00,2.9,382.00,36
13279,"MORADABAD BUS STATION to Kaushambi Bus Stand(Delhi)",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"UPSRTC - LNI0017","Rajdhani Non AC Seater 2+3",23:35:00,"03h 25m",03:00:00,3.3,262.00,51
13280,"Moradabad by pass to Akshardham Metro Station",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"India Tours & Travels (GetBookCab)","A/C Seater / Sleeper (2+2)",18:15:00,"03h 30m",21:45:00,3.8,474.00,28
13281,"Vijay travels gaagan tiraha s... to Dhaula Kuan",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"Vijay Tour and Travels","A/C Seater / Sleeper (2+1)",21:30:00,"03h 40m",01:10:00,4.5,462.00,16
13282,"Rinku travels,hanuman murti c... to Chirag Delhi",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"Rinku Travels","A/C Seater / Sleeper (2+1)",21:45:00,"04h 45m",02:30:00,3.2,500.00,45
13283,"Vijay travels gaagan tiraha s... to Dhaula Kuan",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"Vijay Tour and Travels","Bharat Benz A/C Seater /Sleeper (2+1)",22:00:00,"03h 30m",01:30:00,3.1,508.00,31
13284,"Near Hanuman Murti Moradabad to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.)","VE A/C Seater / Sleeper (2+1)",22:20:00,"04h 30m",02:50:00,3.7,599.00,28
13285,"Moradabad Bus Station to Anand Vihar",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"Rahul Travels","AshokLeyland Stile A/C",23:40:00,"05h 20m",05:00:00,3.4,826.00,30
13286,"Muradabad to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"Fasttrack Travels","VE A/C Seater / Sleeper (2+2)",23:55:00,"04h 35m",04:30:00,3.1,539.00,40
13287,"Muradabad to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"Fasttrack Travels","A/C Seater/Sleeper (2+1)",23:55:00,"04h 15m",04:10:00,3.1,449.00,38
13288,"RAMPUR ROAD BY PASS MURADABAD to Akshardham Metro Station",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"ROYAL SAFARI INDIA TRAVELS","A/C Semi Sleeper (2+2)",17:00:00,"03h 30m",20:30:00,2.4,854.00,24
13289,"Zero Point Moradabad Bypass to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"VIP LUXURY TRIPS","A/C Seater / Sleeper (2+2)",17:30:00,"04h 00m",21:30:00,1.7,719.00,44
13290,"Vijay travels gaagan tiraha s... to Dhaula Kuan",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"Vijay Tour and Travels","A/C Seater / Sleeper (2+1)",19:10:00,"04h 10m",23:20:00,2.6,600.00,8
13291,"Muradabad Hanuman Murti in fr... to Redfort Parking Opp Near Sune...",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"Mahalaxmi Travels","Bharat Benz A/C Seater /Sleeper (2+1)",22:16:00,"03h 44m",02:00:00,2.3,599.00,40
13292,"Hanuman murti choraha to Redfort Parking Opp Near Sune...",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"Mahalaxmi Travels","Bharat Benz A/C Seater /Sleeper (2+1)",23:30:00,"04h 00m",03:30:00,2.3,699.00,40
13293,"Moradabad by pass to Kashmere Gate Metro Gate No1",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"Shri Bawa Lal Tour and Travels","A/C Seater/Sleeper (2+1)",23:55:00,"06h 05m",06:00:00,0,999.00,29
13294,"RAMPUR ROAD BY PASS MURADABAD to ISBT Kashmiri Gate",https://www.redbus.in/bus-tickets/moradabad-to-delhi,"ROYAL SAFARI INDIA TRAVELS","Bharat Benz A/C Seater /Sleeper (2+1)",23:59:00,"15h 31m",15:30:00,2.4,599.00,25
13295,"ISBT Kashmiri Gate to HARIDWAR",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"UPSRTC - SRG0111","Ordinary Non AC Seater 2+3",15:00:00,"05h 30m",20:30:00,3.3,416.00,52
13296,"NOIDA BUS STATION to HARIDWAR",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"UPSRTC - NDD0282","Ordinary Non AC Seater 2+3",16:32:00,"05h 28m",22:00:00,3.3,384.00,52
13297,"NOIDA BUS STATION to HARIDWAR",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"UPSRTC - NDD0165","Ordinary Non AC Seater 2+3",18:27:00,"05h 32m",23:59:00,3.3,384.00,52
13298,"ISBT Kashmiri Gate to HARIDWAR",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"UPSRTC - SRG0136","Ordinary Non AC Seater 2+3",23:00:00,"05h 30m",04:30:00,1.8,416.00,52
13299,"ISBT Kashmiri Gate to har ki Pauri",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"City Land Travels","A/C Sleeper (2+1)",14:00:00,"04h 55m",18:55:00,3.6,288.00,15
13300,"ISBT Kashmiri Gate to Haridwar (Kashyap Ashram - no...",https://www.redbus.in/bus-tickets/delhi-to-haridwar,FlixBus,"A/C Seater (2+2)",15:00:00,"05h 30m",20:30:00,4.2,217.00,34
13301,"NueGo Lounge, Kashmiri Gate to Kashyap Ashram, Haridwar",https://www.redbus.in/bus-tickets/delhi-to-haridwar,NueGo,"Electric A/C Seater (2+2)",16:00:00,"05h 45m",21:45:00,4,342.00,22
13302,"ISBT Kashmiri Gate to har ki Pauri",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"City Land Travels","A/C Sleeper (2+1)",17:00:00,"04h 15m",21:15:00,3.4,350.00,23
13303,"NueGo Lounge, Kashmiri Gate to Kashyap Ashram, Haridwar",https://www.redbus.in/bus-tickets/delhi-to-haridwar,NueGo,"Electric A/C Seater (2+2)",17:00:00,"06h 25m",23:25:00,3.1,284.00,31
13304,"NueGo Lounge, Kashmiri Gate to Kashyap Ashram, Haridwar",https://www.redbus.in/bus-tickets/delhi-to-haridwar,NueGo,"Electric A/C Seater (2+2)",18:00:00,"06h 05m",00:05:00,3.7,342.00,29
13305,"NueGo Lounge, Kashmiri Gate to Kashyap Ashram, Haridwar",https://www.redbus.in/bus-tickets/delhi-to-haridwar,NueGo,"Electric A/C Seater (2+2)",21:00:00,"05h 45m",02:45:00,4,363.00,28
13306,"ISBT Kashmiri Gate to har ki Pauri",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"AdCity Land Travels","A/C Sleeper (2+1)",22:30:00,"05h 30m",04:00:00,4.2,388.00,33
13307,"ISBT Kashmiri Gate to Har Ki Pouri",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"City Land Travels","A/C Sleeper (2+1)",22:10:00,"05h 15m",03:25:00,3.9,350.00,28
13308,"Majnu Ka Tilla to Haridwar (Kashyap Ashram - no...",https://www.redbus.in/bus-tickets/delhi-to-haridwar,FlixBus,"A/C Seater (2+2)",22:30:00,"05h 55m",04:25:00,4.8,322.00,20
13309,"ISBT Kashmiri Gate to Haridwar (Kashyap Ashram - no...",https://www.redbus.in/bus-tickets/delhi-to-haridwar,FlixBus,"A/C Seater (2+2)",22:30:00,"05h 15m",03:45:00,5,342.00,19
13310,"Munirka to Haridwar Pass",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"India Tours & Travels (GetBookCab)","A/C Seater / Sleeper (2+2)",23:00:00,"06h 45m",05:45:00,3.7,199.00,32
13311,"Munirka to Haridwar Pass",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"India Tours & Travels (GetBookCab)","A/C Seater / Sleeper (2+2)",23:00:00,"05h 00m",04:00:00,4.6,299.00,55
13312,"ISBT Kashmiri Gate to har ki Pauri",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"City Land Travels","A/C Sleeper (2+1)",23:20:00,"04h 05m",03:25:00,3.4,350.00,31
13313,"Morigate to Haridwar Pass",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"E Bus India","A/C Seater/Sleeper (2+1)",23:25:00,"05h 05m",04:30:00,4.4,299.00,26
13314,"ISBT Kashmiri Gate to har ki Pauri",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"City Land Travels","A/C Sleeper (2+1)",23:30:00,"05h 15m",04:45:00,4,348.00,33
13315,"Anand Vihar to Rishikul Parking",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"Zingbus Plus","Bharat Benz A/C Seater (2+2)",23:40:00,"04h 45m",04:25:00,4.4,329.00,39
13316,"RK Ashram to Near Shri Kashyap Samaj Ashram",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"Zingbus Plus","Bharat Benz A/C Seater (2+2)",23:45:00,"04h 50m",04:35:00,4.5,257.00,34
13317,"ISBT Kashmiri Gate to har ki Pauri",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"City Land Travels","A/C Seater / Sleeper (2+2)",23:55:00,"04h 30m",04:25:00,3.8,350.00,40
13318,"Morigate to Haridwar Pass",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"Crown Travels","Bharat Benz A/C Semi Sleeper (2+2)",23:55:00,"05h 35m",05:30:00,3.3,299.00,34
13319,"ISBT Kashmiri Gate to Haridwar (Kashyap Ashram - no...",https://www.redbus.in/bus-tickets/delhi-to-haridwar,FlixBus,"A/C Seater (2+2)",23:55:00,"05h 10m",05:05:00,3.8,437.00,29
13320,"ISBT Kashmiri Gate to Rishikul Parking",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"Himanshu bus Service","A/C Seater (2+2)",23:00:00,"05h 30m",04:30:00,1,449.00,49
13321,"ISBT Kashmiri Gate to Haridwar Pass",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"Crown Travels","A/C Seater / Sleeper (2+2)",23:30:00,"05h 30m",05:00:00,1.6,299.00,47
13322,"ISBT Kashmiri Gate to Haridwar Pass",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"Crown Travels","A/C Seater / Sleeper (2+2)",23:30:00,"05h 20m",04:50:00,1.3,299.00,25
13323,"ISBT Kashmiri Gate to Rishikul Parking",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"Himanshu bus Service","A/C Seater (2+2)",23:30:00,"05h 20m",04:50:00,1,449.00,49
13324,"Morigate to Haridwar Pass",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"Crown Travels","A/C Seater / Sleeper (2+2)",23:59:00,"05h 01m",05:00:00,1.8,299.00,34
13325,"Ghazipur Gol Chakkar Anand Vi... to Near Shri Kashyap Samaj Ashram",https://www.redbus.in/bus-tickets/delhi-to-haridwar,"Zingbus Plus","Bharat Benz A/C Seater (2+2)",14:55:00,"04h 40m",19:35:00,4.4,377.00,27
